==========================================
SLURM_JOB_ID = 691528
SLURM_NODELIST = gnode061
SLURM_JOB_GPUS = 0,1,2,3
==========================================

Training config is located in `experiment_config.yaml`

Output directory:   /ssd_scratch/cvit/aditya1/stylegan-v/experiments/rainbow_processed_128_stylegan-v_random3_max32_rainbow_augsenabled-7870d59/output
Training data:      data/rainbow_processed_128
Training duration:  25000 kimg
Number of GPUs:     2
Number of videos:   34525
Image resolution:   128
Conditional model:  False
Dataset x-flips:    True

Creating output directory...
Launching processes...
Loading training set...

Num videos:  69050
Image shape: [3, 128, 128]
Label shape: [0]

Constructing networks...
Resuming from "/ssd_scratch/cvit/aditya1/stylegan-v/experiments/rainbow_processed_128_stylegan-v_random3_max32_rainbow_augsenabled-7870d59/output/network-snapshot-000000.pkl"
Setting up augmentation...
Distributing across 2 GPUs...
Setting up training phases...
Setting up PyTorch plugin "bias_act_plugin"... Done.
Setting up PyTorch plugin "upfirdn2d_plugin"... Done.
Initializing logs...
Training for 25000 kimg...

tick 3591  kimg 18098.7  time 2d 04h 18m   sec/tick 54.8    sec/kimg 10.88   maintenance 0.0    cpumem 4.46   gpumem 6.16   augment 7.057
tick 3592  kimg 18103.8  time 2d 04h 19m   sec/tick 54.7    sec/kimg 10.85   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.061
tick 3593  kimg 18108.8  time 2d 04h 20m   sec/tick 54.9    sec/kimg 10.89   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.064
tick 3594  kimg 18113.9  time 2d 04h 21m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.067
tick 3595  kimg 18118.9  time 2d 04h 22m   sec/tick 54.9    sec/kimg 10.89   maintenance 0.0    cpumem 4.46   gpumem 6.15   augment 7.071
tick 3596  kimg 18123.9  time 2d 04h 23m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.1    cpumem 4.46   gpumem 6.18   augment 7.074
tick 3597  kimg 18129.0  time 2d 04h 24m   sec/tick 54.9    sec/kimg 10.90   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.077
tick 3598  kimg 18134.0  time 2d 04h 25m   sec/tick 54.7    sec/kimg 10.86   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.081
tick 3599  kimg 18139.1  time 2d 04h 26m   sec/tick 54.9    sec/kimg 10.88   maintenance 0.0    cpumem 4.46   gpumem 6.17   augment 7.084
tick 3600  kimg 18144.1  time 2d 04h 27m   sec/tick 54.7    sec/kimg 10.86   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.087
tick 3601  kimg 18149.1  time 2d 04h 28m   sec/tick 53.9    sec/kimg 10.70   maintenance 4.6    cpumem 4.46   gpumem 6.87   augment 7.091
tick 3602  kimg 18154.2  time 2d 04h 29m   sec/tick 54.9    sec/kimg 10.90   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.094
tick 3603  kimg 18159.2  time 2d 04h 29m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.0    cpumem 4.46   gpumem 6.16   augment 7.098
tick 3604  kimg 18164.3  time 2d 04h 30m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.101
tick 3605  kimg 18169.3  time 2d 04h 31m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.1    cpumem 4.46   gpumem 6.17   augment 7.104
tick 3606  kimg 18174.3  time 2d 04h 32m   sec/tick 54.8    sec/kimg 10.88   maintenance 0.0    cpumem 4.46   gpumem 6.15   augment 7.108
tick 3607  kimg 18179.4  time 2d 04h 33m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.0    cpumem 4.46   gpumem 6.15   augment 7.111
tick 3608  kimg 18184.4  time 2d 04h 34m   sec/tick 54.7    sec/kimg 10.86   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.114
tick 3609  kimg 18189.5  time 2d 04h 35m   sec/tick 54.9    sec/kimg 10.89   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.118
tick 3610  kimg 18194.5  time 2d 04h 36m   sec/tick 54.7    sec/kimg 10.85   maintenance 0.1    cpumem 4.46   gpumem 6.17   augment 7.121
tick 3611  kimg 18199.5  time 2d 04h 37m   sec/tick 54.8    sec/kimg 10.88   maintenance 0.0    cpumem 4.46   gpumem 6.16   augment 7.124
tick 3612  kimg 18204.6  time 2d 04h 38m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.128
tick 3613  kimg 18209.6  time 2d 04h 39m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.131
tick 3614  kimg 18214.7  time 2d 04h 39m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.134
tick 3615  kimg 18219.7  time 2d 04h 40m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.0    cpumem 4.46   gpumem 6.15   augment 7.138
tick 3616  kimg 18224.7  time 2d 04h 41m   sec/tick 54.5    sec/kimg 10.82   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.141
tick 3617  kimg 18229.8  time 2d 04h 42m   sec/tick 54.4    sec/kimg 10.80   maintenance 0.1    cpumem 4.46   gpumem 6.17   augment 7.144
tick 3618  kimg 18234.8  time 2d 04h 43m   sec/tick 54.7    sec/kimg 10.85   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.148
tick 3619  kimg 18239.9  time 2d 04h 44m   sec/tick 54.4    sec/kimg 10.79   maintenance 0.0    cpumem 4.46   gpumem 6.16   augment 7.151
tick 3620  kimg 18244.9  time 2d 04h 45m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.155
tick 3621  kimg 18249.9  time 2d 04h 46m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.158
tick 3622  kimg 18255.0  time 2d 04h 47m   sec/tick 55.1    sec/kimg 10.93   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.161
tick 3623  kimg 18260.0  time 2d 04h 48m   sec/tick 54.9    sec/kimg 10.88   maintenance 0.0    cpumem 4.46   gpumem 6.15   augment 7.165
tick 3624  kimg 18265.1  time 2d 04h 49m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.168
tick 3625  kimg 18270.1  time 2d 04h 50m   sec/tick 54.7    sec/kimg 10.85   maintenance 0.1    cpumem 4.46   gpumem 6.17   augment 7.171
tick 3626  kimg 18275.1  time 2d 04h 50m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.175
tick 3627  kimg 18280.2  time 2d 04h 51m   sec/tick 55.0    sec/kimg 10.91   maintenance 0.0    cpumem 4.46   gpumem 6.16   augment 7.178
tick 3628  kimg 18285.2  time 2d 04h 52m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.181
tick 3629  kimg 18290.3  time 2d 04h 53m   sec/tick 54.7    sec/kimg 10.85   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.185
tick 3630  kimg 18295.3  time 2d 04h 54m   sec/tick 54.7    sec/kimg 10.85   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.188
tick 3631  kimg 18300.3  time 2d 04h 55m   sec/tick 54.8    sec/kimg 10.88   maintenance 0.0    cpumem 4.46   gpumem 6.15   augment 7.191
tick 3632  kimg 18305.4  time 2d 04h 56m   sec/tick 54.7    sec/kimg 10.86   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.195
tick 3633  kimg 18310.4  time 2d 04h 57m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.198
tick 3634  kimg 18315.5  time 2d 04h 58m   sec/tick 54.7    sec/kimg 10.86   maintenance 0.1    cpumem 4.46   gpumem 6.16   augment 7.202
tick 3635  kimg 18320.5  time 2d 04h 59m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.0    cpumem 4.46   gpumem 6.16   augment 7.205
tick 3636  kimg 18325.5  time 2d 05h 00m   sec/tick 54.8    sec/kimg 10.86   maintenance 0.1    cpumem 4.46   gpumem 6.15   augment 7.208
tick 3637  kimg 18330.6  time 2d 05h 00m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.212
tick 3638  kimg 18335.6  time 2d 05h 01m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.215
tick 3639  kimg 18340.7  time 2d 05h 02m   sec/tick 54.7    sec/kimg 10.86   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.218
tick 3640  kimg 18345.7  time 2d 05h 03m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.222
tick 3641  kimg 18350.7  time 2d 05h 04m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.225
tick 3642  kimg 18355.8  time 2d 05h 05m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.228
tick 3643  kimg 18360.8  time 2d 05h 06m   sec/tick 54.7    sec/kimg 10.86   maintenance 0.0    cpumem 4.47   gpumem 6.17   augment 7.232
tick 3644  kimg 18365.9  time 2d 05h 07m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.235
tick 3645  kimg 18370.9  time 2d 05h 08m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.238
tick 3646  kimg 18375.9  time 2d 05h 09m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.242
tick 3647  kimg 18381.0  time 2d 05h 10m   sec/tick 54.8    sec/kimg 10.87   maintenance 0.0    cpumem 4.47   gpumem 6.17   augment 7.245
tick 3648  kimg 18386.0  time 2d 05h 10m   sec/tick 54.7    sec/kimg 10.85   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.248
tick 3649  kimg 18391.1  time 2d 05h 11m   sec/tick 54.6    sec/kimg 10.84   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.252
tick 3650  kimg 18396.1  time 2d 05h 12m   sec/tick 55.0    sec/kimg 10.91   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.255
tick 3651  kimg 18401.1  time 2d 05h 13m   sec/tick 53.4    sec/kimg 10.60   maintenance 4.9    cpumem 4.47   gpumem 6.86   augment 7.259
tick 3652  kimg 18406.2  time 2d 05h 14m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.262
tick 3653  kimg 18411.2  time 2d 05h 15m   sec/tick 54.3    sec/kimg 10.78   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.265
tick 3654  kimg 18416.3  time 2d 05h 16m   sec/tick 54.5    sec/kimg 10.82   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.269
tick 3655  kimg 18421.3  time 2d 05h 17m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.272
tick 3656  kimg 18426.3  time 2d 05h 18m   sec/tick 54.2    sec/kimg 10.75   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.275
tick 3657  kimg 18431.4  time 2d 05h 19m   sec/tick 54.4    sec/kimg 10.80   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.279
tick 3658  kimg 18436.4  time 2d 05h 20m   sec/tick 54.4    sec/kimg 10.79   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.282
tick 3659  kimg 18441.5  time 2d 05h 21m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.285
tick 3660  kimg 18446.5  time 2d 05h 21m   sec/tick 54.2    sec/kimg 10.75   maintenance 0.0    cpumem 4.47   gpumem 6.17   augment 7.289
tick 3661  kimg 18451.5  time 2d 05h 22m   sec/tick 54.4    sec/kimg 10.80   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.292
tick 3662  kimg 18456.6  time 2d 05h 23m   sec/tick 54.2    sec/kimg 10.76   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.295
tick 3663  kimg 18461.6  time 2d 05h 24m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.299
tick 3664  kimg 18466.7  time 2d 05h 25m   sec/tick 54.5    sec/kimg 10.80   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.302
tick 3665  kimg 18471.7  time 2d 05h 26m   sec/tick 54.3    sec/kimg 10.78   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.305
tick 3666  kimg 18476.7  time 2d 05h 27m   sec/tick 54.6    sec/kimg 10.83   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.309
tick 3667  kimg 18481.8  time 2d 05h 28m   sec/tick 54.4    sec/kimg 10.79   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.312
tick 3668  kimg 18486.8  time 2d 05h 29m   sec/tick 54.5    sec/kimg 10.82   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.316
tick 3669  kimg 18491.9  time 2d 05h 30m   sec/tick 54.4    sec/kimg 10.78   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.319
tick 3670  kimg 18496.9  time 2d 05h 31m   sec/tick 54.4    sec/kimg 10.79   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.322
tick 3671  kimg 18501.9  time 2d 05h 31m   sec/tick 54.4    sec/kimg 10.80   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.326
tick 3672  kimg 18507.0  time 2d 05h 32m   sec/tick 54.2    sec/kimg 10.76   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.329
tick 3673  kimg 18512.0  time 2d 05h 33m   sec/tick 54.5    sec/kimg 10.82   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.332
tick 3674  kimg 18517.1  time 2d 05h 34m   sec/tick 54.3    sec/kimg 10.78   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.336
tick 3675  kimg 18522.1  time 2d 05h 35m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.339
tick 3676  kimg 18527.1  time 2d 05h 36m   sec/tick 54.4    sec/kimg 10.79   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.342
tick 3677  kimg 18532.2  time 2d 05h 37m   sec/tick 54.6    sec/kimg 10.82   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.346
tick 3678  kimg 18537.2  time 2d 05h 38m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.349
tick 3679  kimg 18542.3  time 2d 05h 39m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.352
tick 3680  kimg 18547.3  time 2d 05h 40m   sec/tick 54.2    sec/kimg 10.76   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.356
tick 3681  kimg 18552.3  time 2d 05h 40m   sec/tick 54.0    sec/kimg 10.72   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.359
tick 3682  kimg 18557.4  time 2d 05h 41m   sec/tick 54.2    sec/kimg 10.76   maintenance 0.1    cpumem 4.47   gpumem 6.18   augment 7.363
tick 3683  kimg 18562.4  time 2d 05h 42m   sec/tick 54.1    sec/kimg 10.73   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.366
tick 3684  kimg 18567.5  time 2d 05h 43m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.369
tick 3685  kimg 18572.5  time 2d 05h 44m   sec/tick 53.7    sec/kimg 10.65   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.373
tick 3686  kimg 18577.5  time 2d 05h 45m   sec/tick 53.9    sec/kimg 10.70   maintenance 0.0    cpumem 4.47   gpumem 6.17   augment 7.376
tick 3687  kimg 18582.6  time 2d 05h 46m   sec/tick 53.7    sec/kimg 10.65   maintenance 0.0    cpumem 4.47   gpumem 6.17   augment 7.379
tick 3688  kimg 18587.6  time 2d 05h 47m   sec/tick 53.5    sec/kimg 10.61   maintenance 0.1    cpumem 4.47   gpumem 6.18   augment 7.383
tick 3689  kimg 18592.7  time 2d 05h 48m   sec/tick 53.6    sec/kimg 10.63   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.386
tick 3690  kimg 18597.7  time 2d 05h 49m   sec/tick 53.4    sec/kimg 10.59   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.389
tick 3691  kimg 18602.7  time 2d 05h 49m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.0    cpumem 4.47   gpumem 6.17   augment 7.393
tick 3692  kimg 18607.8  time 2d 05h 50m   sec/tick 53.2    sec/kimg 10.56   maintenance 0.0    cpumem 4.47   gpumem 6.17   augment 7.396
tick 3693  kimg 18612.8  time 2d 05h 51m   sec/tick 53.3    sec/kimg 10.57   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.399
tick 3694  kimg 18617.9  time 2d 05h 52m   sec/tick 53.4    sec/kimg 10.60   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.403
tick 3695  kimg 18622.9  time 2d 05h 53m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.406
tick 3696  kimg 18627.9  time 2d 05h 54m   sec/tick 54.4    sec/kimg 10.79   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.409
tick 3697  kimg 18633.0  time 2d 05h 55m   sec/tick 54.2    sec/kimg 10.76   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.413
tick 3698  kimg 18638.0  time 2d 05h 56m   sec/tick 54.3    sec/kimg 10.78   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.416
tick 3699  kimg 18643.1  time 2d 05h 57m   sec/tick 53.8    sec/kimg 10.68   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.420
tick 3700  kimg 18648.1  time 2d 05h 58m   sec/tick 53.8    sec/kimg 10.67   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.423
tick 3701  kimg 18653.1  time 2d 05h 59m   sec/tick 52.6    sec/kimg 10.43   maintenance 4.6    cpumem 4.47   gpumem 6.85   augment 7.426
tick 3702  kimg 18658.2  time 2d 05h 59m   sec/tick 53.5    sec/kimg 10.61   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.430
tick 3703  kimg 18663.2  time 2d 06h 00m   sec/tick 53.2    sec/kimg 10.55   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.433
tick 3704  kimg 18668.3  time 2d 06h 01m   sec/tick 52.9    sec/kimg 10.49   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.436
tick 3705  kimg 18673.3  time 2d 06h 02m   sec/tick 53.1    sec/kimg 10.53   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.440
tick 3706  kimg 18678.3  time 2d 06h 03m   sec/tick 53.1    sec/kimg 10.54   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.443
tick 3707  kimg 18683.4  time 2d 06h 04m   sec/tick 53.7    sec/kimg 10.65   maintenance 0.0    cpumem 4.47   gpumem 6.15   augment 7.446
tick 3708  kimg 18688.4  time 2d 06h 05m   sec/tick 53.8    sec/kimg 10.68   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.450
tick 3709  kimg 18693.5  time 2d 06h 06m   sec/tick 54.1    sec/kimg 10.74   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.453
tick 3710  kimg 18698.5  time 2d 06h 07m   sec/tick 53.8    sec/kimg 10.68   maintenance 0.1    cpumem 4.47   gpumem 6.17   augment 7.456
tick 3711  kimg 18703.5  time 2d 06h 07m   sec/tick 53.7    sec/kimg 10.66   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.460
tick 3712  kimg 18708.6  time 2d 06h 08m   sec/tick 53.6    sec/kimg 10.63   maintenance 0.1    cpumem 4.47   gpumem 6.15   augment 7.463
tick 3713  kimg 18713.6  time 2d 06h 09m   sec/tick 53.2    sec/kimg 10.57   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.466
tick 3714  kimg 18718.7  time 2d 06h 10m   sec/tick 53.4    sec/kimg 10.59   maintenance 0.1    cpumem 4.47   gpumem 6.16   augment 7.470
tick 3715  kimg 18723.7  time 2d 06h 11m   sec/tick 53.2    sec/kimg 10.55   maintenance 0.0    cpumem 4.47   gpumem 6.16   augment 7.473
tick 3716  kimg 18728.7  time 2d 06h 12m   sec/tick 53.8    sec/kimg 10.67   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.477
tick 3717  kimg 18733.8  time 2d 06h 13m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.480
tick 3718  kimg 18738.8  time 2d 06h 14m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.483
tick 3719  kimg 18743.9  time 2d 06h 15m   sec/tick 54.3    sec/kimg 10.78   maintenance 0.0    cpumem 4.48   gpumem 6.15   augment 7.487
tick 3720  kimg 18748.9  time 2d 06h 15m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.490
tick 3721  kimg 18753.9  time 2d 06h 16m   sec/tick 54.1    sec/kimg 10.74   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.493
tick 3722  kimg 18759.0  time 2d 06h 17m   sec/tick 54.1    sec/kimg 10.74   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.497
tick 3723  kimg 18764.0  time 2d 06h 18m   sec/tick 54.1    sec/kimg 10.73   maintenance 0.0    cpumem 4.48   gpumem 6.17   augment 7.500
tick 3724  kimg 18769.1  time 2d 06h 19m   sec/tick 53.7    sec/kimg 10.66   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.503
tick 3725  kimg 18774.1  time 2d 06h 20m   sec/tick 53.7    sec/kimg 10.65   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.507
tick 3726  kimg 18779.1  time 2d 06h 21m   sec/tick 53.4    sec/kimg 10.60   maintenance 0.0    cpumem 4.48   gpumem 6.17   augment 7.510
tick 3727  kimg 18784.2  time 2d 06h 22m   sec/tick 53.4    sec/kimg 10.60   maintenance 0.0    cpumem 4.48   gpumem 6.16   augment 7.513
tick 3728  kimg 18789.2  time 2d 06h 23m   sec/tick 53.6    sec/kimg 10.64   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.517
tick 3729  kimg 18794.3  time 2d 06h 24m   sec/tick 53.8    sec/kimg 10.67   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.520
tick 3730  kimg 18799.3  time 2d 06h 24m   sec/tick 54.4    sec/kimg 10.80   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.524
tick 3731  kimg 18804.3  time 2d 06h 25m   sec/tick 54.2    sec/kimg 10.76   maintenance 0.0    cpumem 4.48   gpumem 6.15   augment 7.527
tick 3732  kimg 18809.4  time 2d 06h 26m   sec/tick 54.4    sec/kimg 10.80   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.530
tick 3733  kimg 18814.4  time 2d 06h 27m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.534
tick 3734  kimg 18819.5  time 2d 06h 28m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.537
tick 3735  kimg 18824.5  time 2d 06h 29m   sec/tick 53.6    sec/kimg 10.64   maintenance 0.0    cpumem 4.48   gpumem 6.16   augment 7.540
tick 3736  kimg 18829.5  time 2d 06h 30m   sec/tick 53.4    sec/kimg 10.60   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.544
tick 3737  kimg 18834.6  time 2d 06h 31m   sec/tick 53.6    sec/kimg 10.63   maintenance 0.1    cpumem 4.48   gpumem 6.17   augment 7.547
tick 3738  kimg 18839.6  time 2d 06h 32m   sec/tick 53.3    sec/kimg 10.58   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.550
tick 3739  kimg 18844.7  time 2d 06h 33m   sec/tick 53.3    sec/kimg 10.57   maintenance 0.0    cpumem 4.48   gpumem 6.15   augment 7.554
tick 3740  kimg 18849.7  time 2d 06h 33m   sec/tick 53.1    sec/kimg 10.53   maintenance 0.1    cpumem 4.48   gpumem 6.18   augment 7.557
tick 3741  kimg 18854.7  time 2d 06h 34m   sec/tick 53.9    sec/kimg 10.70   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.560
tick 3742  kimg 18859.8  time 2d 06h 35m   sec/tick 54.1    sec/kimg 10.74   maintenance 0.1    cpumem 4.48   gpumem 6.18   augment 7.564
tick 3743  kimg 18864.8  time 2d 06h 36m   sec/tick 54.5    sec/kimg 10.81   maintenance 0.0    cpumem 4.48   gpumem 6.15   augment 7.567
tick 3744  kimg 18869.9  time 2d 06h 37m   sec/tick 54.5    sec/kimg 10.82   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.570
tick 3745  kimg 18874.9  time 2d 06h 38m   sec/tick 54.2    sec/kimg 10.76   maintenance 0.1    cpumem 4.48   gpumem 6.17   augment 7.574
tick 3746  kimg 18879.9  time 2d 06h 39m   sec/tick 54.3    sec/kimg 10.77   maintenance 0.0    cpumem 4.48   gpumem 6.16   augment 7.577
tick 3747  kimg 18885.0  time 2d 06h 40m   sec/tick 53.9    sec/kimg 10.70   maintenance 0.0    cpumem 4.48   gpumem 6.16   augment 7.581
tick 3748  kimg 18890.0  time 2d 06h 41m   sec/tick 54.0    sec/kimg 10.71   maintenance 0.0    cpumem 4.48   gpumem 6.15   augment 7.584
tick 3749  kimg 18895.1  time 2d 06h 42m   sec/tick 53.8    sec/kimg 10.66   maintenance 0.1    cpumem 4.48   gpumem 6.15   augment 7.587
tick 3750  kimg 18900.1  time 2d 06h 42m   sec/tick 53.9    sec/kimg 10.69   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.591
tick 3751  kimg 18905.1  time 2d 06h 43m   sec/tick 52.7    sec/kimg 10.45   maintenance 4.8    cpumem 4.48   gpumem 6.87   augment 7.594
tick 3752  kimg 18910.2  time 2d 06h 44m   sec/tick 53.0    sec/kimg 10.52   maintenance 0.1    cpumem 4.48   gpumem 6.16   augment 7.597
tick 3753  kimg 18915.2  time 2d 06h 45m   sec/tick 53.2    sec/kimg 10.55   maintenance 0.0    cpumem 4.48   gpumem 6.15   augment 7.601
tick 3754  kimg 18920.3  time 2d 06h 46m   sec/tick 53.0    sec/kimg 10.52   maintenance 0.0    cpumem 4.48   gpumem 6.18   augment 7.604
tick 3755  kimg 18925.3  time 2d 06h 47m   sec/tick 53.2    sec/kimg 10.55   maintenance 0.0    cpumem 4.48   gpumem 6.16   augment 7.607
tick 3756  kimg 18930.3  time 2d 06h 48m   sec/tick 53.2    sec/kimg 10.56   maintenance 0.0    cpumem 4.48   gpumem 6.16   augment 7.611
